V1,A1,V2,A2,V3,A3,V4,A4,V5,A5,V6,A6,V7,A7,V8,A8,V9,A9,V10,A10,V11,A11,V12,A12,V13,A13,V14,A14,Front_V,Roof_V,RHWing_V,LHWing_V,Rear_V
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.713018944,1.415285079,1.513928139,1.509661836,1.012965964
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.612253124,1.415285079,1.513928139,1.509661836,1.215559157
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1.813784764,2.22401941,1.766249495,1.761272142,1.215559157
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.015316405,3.437120906,2.270892208,2.365136876,1.215559157
0,0,0,0,31,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2.216848045,4.144763445,2.624142107,2.717391304,1.266207455
0,0,0,0,121,79,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.317613865,4.245855237,2.624142107,2.616747182,2.8363047
0,0,0,0,215,154,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2.317613865,4.144763445,2.624142107,2.616747182,5.723257699
0,0,0,0,235,177,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.216848045,3.993125758,2.573677836,2.566425121,13.57374392
0,0,0,0,235,182,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2.216848045,3.942579863,2.523213565,2.51610306,38.44205835
0,0,0,0,235,186,1,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2.317613865,3.841488071,2.523213565,2.51610306,54.70016207
0,0,0,0,235,186,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2.317613865,3.993125758,2.523213565,2.51610306,65.74149109
0,0,0,0,235,186,1,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.367996775,4.144763445,2.573677836,2.51610306,72.73095624
0,0,0,0,234,199,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2.418379686,4.296401132,2.624142107,2.616747182,75.31401945
0,0,0,0,231,211,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2.468762596,4.549130611,2.72507065,2.616747182,74.80753647
0,0,0,0,218,211,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2.418379686,4.751314193,2.825999193,2.616747182,73.03484603
0,0,0,0,204,211,1,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2.569528416,5.408410837,2.926927735,2.868357488,77.49189627
0,0,0,0,193,211,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2.720677146,6.621512333,3.078320549,3.019323671,85.79821718
0,0,0,0,191,208,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,173,19,1,0,2.871825877,11.06955115,3.330641906,3.170289855,85.2410859
0,0,0,0,197,211,1,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,290,57,0,0,2.972591697,15.41649818,3.633427533,3.472222222,87.06442464
0,0,0,0,190,210,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,290,60,1,0,3.073357517,18.6514355,4.037141704,3.673510467,84.98784441
0,0,0,0,184,210,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,290,65,1,0,3.224506247,22.94783664,4.693177231,4.176731079,97.34602917
0,0,0,0,178,210,155,1,1,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,290,69,1,0,3.577186618,26.99150829,5.954784013,4.830917874,99.523906
0,0,0,0,181,210,264,68,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,290,35,1,0,4.030632809,31.43954711,10.69842551,6.088969404,108.3873582
0,0,0,0,178,210,265,75,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,290,36,1,0,4.484079,35.78649414,23.5668147,9.963768116,116.7443274
0,0,0,0,176,210,265,83,1,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,290,37,1,0,5.290205562,39.32470683,33.10456197,24.05394525,118.1624797
0,0,0,0,175,210,265,91,1,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,290,39,0,0,6.348246675,43.1661949,41.12838111,34.26932367,120.23906
0,0,0,0,174,210,265,100,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,290,41,1,0,9.018540911,47.8669632,48.29430763,42.47181965,131.280389
0,0,0,0,175,210,265,109,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,290,43,1,0,14.76219266,52.5171856,54.40048446,49.36594203,140.5490276
0,0,0,0,176,209,265,119,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,290,45,1,0,20.45546151,56.56085726,59.74969721,55.40458937,138.2698541
0,0,0,0,179,210,264,130,1,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,290,47,1,0,28.31519549,61.56490093,65.70448123,61.89613527,139.0295786
0,0,0,0,183,209,265,141,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,290,50,0,0,40.75977428,67.98422968,72.46669358,69.2431562,149.463128
0,0,0,0,189,209,264,152,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,290,53,1,0,56.47924224,73.29154873,78.82519176,76.38888889,152.350081
0,0,0,0,198,209,264,162,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,290,55,1,0,73.10560258,77.73958755,84.17440452,82.7294686,151.3877634
0,0,0,0,210,209,264,173,113,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,290,59,1,0,89.37928255,83.19854428,88.46386758,87.6610306,156.3512966
0,0,0,0,224,209,267,165,274,46,2,0,1,0,0,0,1,0,0,0,0,0,1,0,291,46,1,0,101.0177348,88.40477153,89.92733145,89.42230274,162.6823339
0,0,0,0,236,202,265,173,265,44,2,0,1,0,0,0,1,0,0,0,0,0,1,0,290,51,0,0,107.3155985,92.04407602,91.2394025,90.73067633,165.417342
0,0,0,0,236,181,264,179,265,50,2,0,1,0,0,0,1,0,0,0,0,0,0,0,290,53,1,0,107.8698106,93.81318237,92.45054501,92.24033816,165.2147488
0,0,0,0,235,164,265,182,265,55,2,0,1,0,0,0,1,0,0,0,0,0,0,0,290,53,1,0,111.1446997,96.23938536,92.80379491,92.29066023,165.2653971
0,0,0,0,236,151,265,178,265,55,2,0,1,0,0,0,1,0,0,0,0,0,0,0,290,53,1,0,114.8730351,101.5467044,96.3362939,95.05837359,168.8614263
0,0,0,0,236,133,265,181,265,62,2,0,1,0,0,0,1,0,0,0,0,0,1,0,290,54,1,0,116.6364369,107.6122119,102.2910779,100.2415459,171.5457861
0,0,0,0,236,117,265,184,264,71,2,0,1,0,0,0,1,0,0,0,0,0,1,0,290,56,1,0,116.6868198,110.3922362,106.5300767,103.8647343,170.178282
0,0,0,0,236,103,265,185,265,80,2,0,1,0,0,0,1,0,0,0,0,0,0,0,290,58,1,0,72.50100766,96.9470279,96.89140089,92.74355878,167.0380875
0,0,0,0,236,88,265,185,265,92,2,0,1,0,0,0,1,0,0,0,0,0,0,0,290,59,1,0,82.02337767,103.8718156,106.8328623,102.4053945,167.5952188
0,0,0,0,85,0,265,205,265,105,2,0,1,0,0,0,1,0,0,0,0,0,0,0,290,63,1,0,92.35187424,111.5547918,116.5724667,112.0169082,168.1523501
0,0,0,0,49,0,265,200,265,116,2,0,1,0,0,0,1,0,0,0,0,0,1,0,290,65,1,0,104.8972189,120.4003235,126.7662495,122.3329308,170.4821718
0,0,0,0,30,0,265,196,265,126,2,0,1,0,0,0,1,0,0,0,0,0,1,0,290,66,1,0,113.210399,124.5956328,130.9043197,127.0632045,169.6211507
0,0,0,0,17,0,265,189,265,137,2,0,1,0,0,0,1,0,0,0,0,0,0,0,290,67,1,0,120.3647723,126.7185605,132.4182479,129.3780193,171.5457861
0,0,0,0,11,0,265,182,265,146,114,0,1,0,0,0,1,0,0,0,0,0,0,0,290,68,0,0,126.3099557,127.6789325,133.2256762,131.4412238,173.9262561
0,0,0,0,7,0,266,171,266,143,274,26,1,0,0,0,1,0,0,0,0,0,0,0,290,61,1,0,130.7436518,128.2349373,133.1752119,132.397343,174.8885737
0,0,0,0,5,0,266,160,265,153,265,22,1,0,0,0,1,0,0,0,0,0,1,0,290,63,1,0,137.9987908,130.6105944,134.7396044,134.863124,178.1807131
0,0,0,0,4,0,266,148,265,159,265,25,1,0,0,0,1,0,0,0,0,0,1,0,290,62,1,0,145.4050786,133.5928023,137.5151393,138.134058,180.9663695
0,0,0,0,3,0,266,135,265,165,265,29,1,0,0,0,1,0,0,0,0,0,0,0,290,61,1,0,151.5014107,136.625556,140.9467097,141.6566023,182.8910049
0,0,0,0,3,0,266,122,265,170,265,33,1,0,0,0,1,0,0,0,0,0,0,0,290,60,0,0,159.6130593,140.3154064,145.639887,146.1855878,185.11953
0,0,0,0,2,0,266,108,265,173,265,38,1,0,0,0,1,0,0,0,0,0,0,0,290,58,1,0,167.9262394,143.0448848,149.7274929,150.462963,188.006483
0,0,0,0,2,0,265,94,265,176,265,44,1,0,0,0,1,0,0,0,0,0,1,0,290,57,1,0,175.0302297,140.51759,147.8098506,149.1545894,187.6519449
0,0,0,0,2,0,266,81,265,178,265,50,1,0,0,0,1,0,0,0,0,0,1,0,290,56,1,0,177.5997582,138.3946624,141.552281,143.2165862,184.3091572
0,0,0,0,2,0,266,66,265,180,264,65,1,0,0,0,1,0,0,0,0,0,0,0,290,54,1,0,178.6074164,139.9110392,138.1207105,139.3417874,180.35859
0,0,0,0,2,0,266,50,265,178,264,85,1,0,0,0,1,0,0,0,0,0,0,0,290,53,1,0,175.0302297,141.2252325,138.574889,139.3417874,179.9027553
0,0,0,0,2,0,266,35,265,167,264,106,1,0,0,0,1,0,0,0,0,0,0,0,290,53,1,0,174.0729545,143.1965224,141.2494954,141.6566023,177.9781199
0,0,0,0,2,0,189,0,266,171,265,117,1,0,0,0,1,0,0,0,0,0,1,0,290,64,0,0,174.9294639,145.6227254,145.5389584,145.6320451,174.8885737
0,0,0,0,2,0,112,0,265,161,264,126,1,0,0,0,1,0,0,0,0,0,1,0,290,61,1,0,175.3829101,147.8467448,150.6863141,150.3119968,170.5328201
0,0,0,0,2,0,65,0,266,150,264,136,1,0,0,0,1,0,0,0,0,0,0,0,290,59,1,0,176.2394196,149.9696725,155.2280985,154.589372,165.3666937
0,0,0,0,2,0,38,0,266,138,265,145,1,0,0,0,1,0,0,0,0,0,0,0,290,57,1,0,177.3982265,151.5871411,158.6092047,157.9609501,159.1876013
0,0,0,0,1,0,23,0,265,127,265,153,1,0,0,0,1,0,0,0,0,0,0,0,290,55,1,0,179.3127771,154.0133441,161.1324182,160.5273752,167.9497569
0,0,0,0,1,0,16,0,265,118,265,158,1,0,0,0,1,0,0,0,0,0,1,0,290,53,0,0,181.8823055,156.4395471,163.2014534,162.6409018,179.3962723
0,0,0,0,1,0,9,0,265,103,267,142,273,49,0,0,1,0,0,0,0,0,1,0,290,49,1,0,184.8548972,157.8042863,164.5639887,164.2008857,178.9910859
0,0,0,0,1,0,6,0,266,94,265,145,265,51,0,0,1,0,0,0,0,0,0,0,290,47,1,0,188.0794035,159.6239385,166.5320953,166.4150564,186.993517
0,0,0,0,1,0,4,0,266,83,265,146,265,58,0,0,1,0,0,0,0,0,0,0,290,45,124,0,191.0519952,160.1799434,167.5413807,167.72343,186.6389789
0,0,0,0,1,0,3,0,265,73,265,144,263,30,0,0,1,0,0,0,0,0,0,0,290,43,290,39,193.8734381,160.9381318,168.6515947,169.0821256,188.7155592
0,0,0,0,1,0,3,0,266,62,265,143,265,41,0,0,1,0,0,0,0,0,1,0,290,40,290,38,196.0902862,161.6963203,169.7618086,170.2898551,190.7414911
0,0,0,0,1,0,2,0,266,52,265,141,265,49,0,0,1,0,0,0,0,0,1,0,290,38,290,39,193.1680774,161.4941367,170.01413,170.6421095,192.1089951
0,0,0,0,1,0,2,0,265,43,265,137,265,56,0,0,1,0,0,0,0,0,0,0,290,36,290,41,191.9085046,161.0897695,170.5187727,171.3969404,193.1726094
0,0,0,0,1,0,2,0,208,0,264,145,265,64,0,0,1,0,0,0,0,0,0,0,290,47,290,43,194.2765014,160.8875859,170.8215583,171.849839,193.780389
0,0,0,0,1,0,1,0,113,0,265,138,265,73,0,0,1,0,0,0,0,0,0,0,290,43,290,44,193.2688432,161.0392236,170.569237,171.4975845,193.5271475
0,0,0,0,1,0,1,0,68,0,265,129,265,81,0,0,1,0,0,0,0,0,1,0,290,39,290,46,195.8887545,163.1621512,172.5373436,173.510467,196.5153971
0,0,0,0,1,0,1,0,39,0,265,122,265,88,0,0,1,0,0,0,0,0,1,0,290,36,290,47,196.1406691,163.5665184,172.1840937,173.2588567,196.4141005
0,0,0,0,1,0,1,0,23,0,265,119,265,89,0,0,1,0,0,0,0,0,0,0,290,36,290,47,196.0902862,163.5665184,170.2664514,171.6988728,199.9594814
0,0,0,0,1,0,1,0,14,0,265,111,265,95,202,0,1,0,0,0,0,0,0,0,290,34,290,48,196.3925836,163.9708856,168.348809,169.6859903,200.3646677
0,0,0,0,1,0,1,0,9,0,266,102,265,93,265,18,1,0,0,0,0,0,0,0,290,31,290,45,198.4079,165.5378083,167.5413807,168.4279388,200.7192058
0,0,0,0,1,0,1,0,6,0,265,92,265,99,265,22,1,0,0,0,0,0,1,0,290,29,290,46,199.5163241,167.3574606,167.5413807,168.1260064,201.1243922
